url,type
myspace.com/alonzo_washington/blog/544124000,benign
http://www.twocircles.co.uk/index.php?option=com_content&view=frontpage&Itemid=28,defacement
http://www.sanluricalcio.it/index.php?view=article&catid=34:news&id=481:convocati-per-castelsardo&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=54,defacement
roseville.ca.us/transportation/tsm_(commute_alternatives)/alternative_transportation_options/amtrak_capitol_corridor.asp,benign
storkbitesman.blogspot.com/2011/11/kid-stays-in-picture.html,benign
http://www.harley-davidson-dijon.com/actualites/15-une-assurance-sur-mesure,defacement
local.yahoo.com/info-34684110-jim-humphreys-state-farm-insurance-cedar-rapids,benign
http://www.ijsbaanapeldoorn.nl/fotos-videos.html?vsig4_0=3&vsig4_1=4,defacement
http://9779.info/%E5%B8%83%E8%89%BA%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
burbank.ca.usa.jobs/,benign
www.sfsu.edu/~jtolson/textures/textures.htm,phishing
2selborne.com.au/segal.htm,benign
lcaissedepargne.com,phishing
http://pastehtml.com/view/bfqk751f2.html,phishing
peeragenews.blogspot.com/2006_04_01_archive.html,benign
http://cheaproomsvalencia.com/Paypal/,phishing
911tabs.com/tabs/t/the_besnard_lakes/,benign
thegrumble.com/showthread.php?17731-Old-Fletcher-Wall-Cutter,benign
livinguz.info,phishing
buses.zwebpages.com/Superior/0808/sherrard2.htm,benign
https://a2plvcpnl308307.prod.iad2.secureserver.net/~adminplant/categoria-producto/santapl/4921f/,phishing
http://156.96.48.220/EkSgbins.sh,malware
j603660.myjino.ru,phishing
nbcactionnews.com/dpp/news/crime/student-attacked-at-southwest-early-college-campus,benign
qnbfinansbank-enparam.com,phishing
recovery-help-centre15032018.000webhostapp.com,phishing
sunshinewrites.com,phishing
members.tripod.com/~LegendsAPA/,phishing
http://www.bakfietsservice.nl/index.php?option=com_content&view=article&id=522:thorbikecompactvouwfiets&catid=33:thorbike&Itemid=47,defacement
www.veonlinetradingpost.com/,benign
www.francoediel.com.br/images/size/ok/ok/paypal,benign
https://mitsui-jyuku.mixh.jp/uploads/46713687ead846bae3d6dc2187ebf1d00be.exe,malware
legalmarijuanadispensary.com/index.php?option=com_content&view=article&catid=79:bakersfield-cannabis-clubs&id=7440&Itemid=118,benign
welovebettyboop.com/bettyboopnurse.html,benign
www.siam.org/meetings/sdm01/,phishing
taesx.com/img/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,benign
onejade.com/img/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,benign
my.highschooljournalism.org/Schools/Newspaper/tabid/100/view/frontpage/schoolid/304/articleid/53914/newspaperid/280/Poms_Dance_to_First_Place_Victory_at_Division_Two_Invitational.aspx,benign
beads2treasure.com/info/media/system/aapf/?cli=cliente&amp;,benign
robertlparkslaw.com/,benign
askville.amazon.com/real-reason-Steven-Cojocaru-longer-NBC/AnswerViewer.do?requestId=1293121,benign
http://www.zwe.ro/administrator/xcl.php/3b43ed9d7016c4814aed7998063cdcc7/,phishing
http://www.sunshinecoastagedcare.com.au/contact-us,defacement
amazon.com/D3-Mighty-Ducks-Emilio-Estevez/dp/6304311834,benign
autoweek.com/article/20111002/IRL/111009985,benign
recruitment.sinclus.com/,benign
bleacherreport.com/sporting-kansas-city,benign
pipl.com/directory/name/Kent/Roland,benign
www.bruceclay.com/searchenginechart.pdf,phishing
http://www.multisolexpress.com.br/index.php?option=com_content&view=section&id=9&Itemid=2,defacement
glossary.com/reference.php?q=Prude,benign
antimusic.com/news/11/july/ts01Van_Halen_Confirm_Live_Dates-_Metallica_Murder_Suspect_Search-_Vedder_Homme_Strokes-_Chickenfoot_Set-_A_Perfect_New_Circle_Song-_Smashing_WTF-_Soulfly-__more.shtml,benign
https://mitsui-jyuku.mixh.jp/uploads/851q2w3ez1x2c3.exe,malware
faculty.marianopolis.edu/c.belanger/quebechistory/encyclopedia/dd.htm,benign
http://www.newbody.pl/index.php?option=com_content&view=article&id=73&Itemid=78&lang=pl,defacement
http://www.824555.com/app/member/SportOption.php?uid=guest&langx=gb,malware
city-data.com/forum/movies/805127-teen-sex-comedies-b-movies-1970s.html,benign
http://www.winnerhydraulicsusa.com/webstore/store/listcategoriesandproducts.asp?idcategory=151,defacement
www.egltel.com/images/,benign
http://otomoto.pl/oferta/harley-davidson-fat-boy-softail-flstfb-lo-103-doinwestowany-zarejestrowany-mega-wyglad-ID6y4rnt.html,benign
cbc.ca/sports/soccer/story/2011/06/12/sp-mexico-costa-rica-gold-cup.html,benign
www.dyfdzx.com/js/?us.battle.net/login/en/?ref=budrkngus.battle.net/d3/en/index&app=com-d3,benign
worthpoint.com/worthopedia/1969-topps-117-rudy-kuechenberg-bears-psa-9,benign
http://www.modecentrum-leipzig.de/service.html,defacement
nets.eu-aktivbank.id82732738-centre.refa872afd92jd.com-info-dec.perfectupdate.com.blogerium.com/.cach/e3ba69c29dcbefcbab28dc3a5613fce6/,benign
dolnyzemplin.korzar.sme.sk,phishing
ratevin.com/story.php?title=alexander-skarsgard-walks-abc-studios-in-new-york-city,benign
youtube.com/watch?v=2b47X8Pb0Tc,benign
mylife.com/suedeckerdowney,benign
porn-w.org/real-wives-interracial-gangbangs-cuckold-etc-t1626856-735.html,benign
amazon.com/Military-Reminiscences-Civil-1861-November-ebook/dp/B002RKR2ZW,benign
eagle-eye.com/,benign
foodandbeverageunderground.com/chef-kent-rathbun.html,benign
canada.com/Montrealer+walks+around+world+years/5469829/story.html,benign
content.usatoday.com/topics/topic/Organizations/Sports+Leagues/NFL/National+Football+League+Players+Association,benign
auth.unlock.accountaccess.wf-south.review,phishing
http://pecasdecozinha.com/mobile/carrinho.php?enc=223285764,phishing
youtube.com/watch?v=b1mtcyaWdHo,benign
stardust.jpl.nasa.gov/overview/microchip/names2m27.html,benign
rasnamibia.com/MainImages/payqal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c03faee8dcbcd55a50598f04d34b4bf5056/paypal21/,benign
www.asapshirt.com/index.htm,phishing
http://116.114.95.210:55707/Mozi.m,malware
bxlcom.com/images/infobox/verifikationNets/Verifiedbyvisa/pay_form_ec_cvv2_fichiers/pay_form_ec_cvv2.html,benign
cmta.net/legsample.php?leg=hancock_loni,benign
campusexplorer.com/colleges/EE95CB29/Ohio/Mansfield/The-Ohio-State-University-Mansfield/,benign
celebtna.com/Pascale_Bussieres/Pascale_Bussieres.htm,benign
canadiens-montreal.com/nouvelles/anciens.php?article=50030,benign
http://www.gemu-sedu.es/index.php?option=com_content&view=article&id=46&Itemid=78,defacement
docstoc.com/docs/61747744/Godfrey-Information,benign
olneyfurniture.com/09uk381/cgi-bin&amp;dispatch=d72d187df41e10ea7d9fcdc7f5909255/webscr.html,benign
stmspl.ca/,benign
nandkumarshindeadhyapakvidyalayavaijapur.org/?fp=uojrg%2BhnD45rsu1MC0XtD8CZJVWKZiPXHRc9WVnV9Tx7gXEq%2BfiGeF0%2BiUiuASslIOW9EUJqkUPAT2lsHHh%2FOQ%3D%3D&prvtof=rNcQZxWQ5OJq2SJEWMe%2BfCLvE%2Bu8RXWU5oQweKNeZwk%3D&poru=0SqDOl1Aic7WI3ZtFTsbRHesw1CBLa5qA4j6WugJ3ZAvsHgBzZFofMkGVQyqOCo6dvM4aywygMfOem76RjF3X%2FGdooK9mnMrgMWW4qUAq9QUTfPh235BnlP%2BZcrhZm6C&,benign
http://pastehtml.com/view/avtk349uz.html,phishing
classicspeakerpages.net/IP.Board/index.php?showtopic=3870,benign
thehouseofcommons.blogspot.com/,benign
store.livenation.com/Product.aspx?cp=10212_796&pc=EPAM1132,benign
quotes.lucywho.com/browse/keywords/pep-quotes.html,benign
americanmusical.com/,benign
evri.com/person/isaac-tigrett-0x8ba29,benign
http://www.planet-fitness.it/sejeal.jpg,defacement
lyrics.com/why-you-wanna-treat-me-so-bad-lyrics-prince.html,benign
abclocal.go.com/kgo/channel?section=news/local/east_bay&id=7102525,benign
http://bdnews24.com/environment/2015/04/07/radiation-from-fukushima-disaster-newly-detected-off-canada-s-coast,benign
http://portal.dddgaming.com/docs/rules/15022/cn/game_cn.html?amluMjAxNQ%3D%3D,malware
http://player.polyv.net/videos/3ee850a192d81e2c58f65f9ff5eb0f32_3.swf,malware
canadienspassentparsutton.blogspot.com/2009_01_01_archive.html,benign
www.c64gg.com/index.html,phishing
gvott.com/paypal.com.login.uk/paypal/scrupdate/?cmd=_login-submit&dispatch=5885d80a13c0db1f8e263663d3faee8dc18bca4c6f47e633b393e284a5f8a8f8,benign
en.wikipedia.org/wiki/1978_Oakland_Athletics_season,benign
restaurantglendale.com/,benign
http://royalfarm-eg.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3JveWFsZmFybS1lZy5jb20vaW5kZXgucGhwP29wdGlvbj1jb21fazImdmlldz1pdGVtJmlkPTI2OnN0cmF3YmVycmllcyZJdGVtaWQ9MjE0,defacement
www.psx2codes.com/lordringsking.html,phishing
http://www.winnerhydraulicsusa.com/contact-us/index.html,defacement
http://ltaucardrenovacao.unaux.com/,phishing
topics.cnn.com/topics/george_carlin,benign
freep.com/article/20100318/COL37/3180438/Bouillon-can-sub-broth-recipes,benign
altmusic.about.com/od/interviews/a/clues.htm,benign
britishcolumbiabedbugregistry.com/,benign
discogs.com/explore?decade=1970&year=1973,benign
bleacherreport.com/articles/845850-breaking-news-ryan-callahan-named-new-rangers-captain-richards-named-alternate,benign
en.wikipedia.org/wiki/Peter_Facinelli,benign
www.reportmill.com/jfx/,phishing
'us.battle.net.kkwow.asia/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',benign
www.softwareag.com/Corporate/products/wm/tamino/,phishing
galleryofcelebrities.com/hull.htm,benign
thescreeningroom.ca/2011/11/national-film-board-of-canada-dvd-reviews.html,benign
krotzon.biz/am9ic3RiQHQtb25saW5lLmRl/DEsdR/cgid3j7gwhqr2kc4ev,benign
www.angelfire.com/art/catteacorner/,phishing
movies.nytimes.com/person/140822/Arthur-Holden/filmography,benign
theblackdahliamovie.net/,benign
www.saunalahti.fi/~samiuus/toni/xmlproc,phishing
visvitalis-hotel.com/wp-content/upgrade/wp-contents/themes/config/webmail/yaho.php,benign
members.tripod.com/~HighCastle_BF/,phishing
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E7%B4%A0%E4%BA%BA%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FKSIj1Xl1kVDKHUPv+%E7%B4%A0%E4%BA%BA%E7%BE%8E%E4%BA%BA%E3%81%AE%E3%83%9E%E3%83%B3%E3%82%B3+%23ero+%23douga+%23agesage,benign
http://fischereiverein.org/vereinsaktivitaeten,defacement
allstylesguitartga.co.nz/paypal/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8d1e83f46a36995b3856cef1e18897ad755c3f4d362f18c8a1838e5a5934bc68995c3f4d362f18c8a1838e5a5934bc6899/,benign
lisasteele.com.au/,benign
dvdtalk.com/dvdsavant/s3634flim.html,benign
content.unity.org/,benign
www.developerfusion.com/tag/asp.net/,phishing
wsu.edu/~campbelld/amlit/farbib.htm,benign
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7crjiV8b813Gra-zp_4-UgsDZmYVbSRn54AVH7-4ryc6rgOGef-IIL3e-N0UQjyTpoWJpTrxaGVP-Uq2Qp2WKbttp_BjJ7Rdu_qE3zXj1AEXqGlKd_5YKgWAPQudVMa7xXEpoDLVBoMh56WipoWd1q58WKpZamI4DepyCilCH2EmYiNsPxYRwwta36gRqc_KKUiBZ3w5eP6gymTO4OaQ0Hfg4BBgKw\%3D\%3D&amp;attredirects=0',benign
babynamefacts.com/babynames/namesakes.php?name=CHRISTOPHER,benign
http://sfglobe.com/2015/04/23/dog-tries-a-lemon-and-absolutely-loses-it/?src=home_feed,benign
thegremlin.com/bluth1.html,benign
hirshhorn.si.edu/visit/collection_object.asp?key=32&subkey=4279,benign
sportsillustrated.cnn.com/vault/cover/featured/9468/index.htm,benign
http://www.familienbund.org/index.php?option=com_content&view=article&id=240:keine-verkuerzung-der-elternzeit&catid=2:aktuelles&Itemid=23,defacement
legendsofhockey.net/LegendsOfHockey/jsp/SearchPlayer.jsp?player=18585,benign
businessdictionary.com/definition/electronic-commerce-E-Commerce.html,benign
http://www.preisler.co.uk/gallery/6-palgrave-gardens/detail/30-43-marys-court-palgrave-gardens-nw1-021.html?tmpl=component,defacement
http://1-configurazione-supporto-apple.store-contatta.bimabn.com/c/Apple-id/c946741503d2071b313ba027d6f38042/,phishing
welovesoaps.net/2009/10/interview-atwts-cady-mcclain.html,benign
www.suck.com/daily/99/01/13/,phishing
http://www.duplexindustrial.com.au/vac-14.html,defacement
burkova.ru/wp-content/plugins/comment-toolbar/images/images/home/connection/srv./side/web/c/part/,benign
articles.tutorialonline.biz/portal/language-fi/search_H,benign
en.wikipedia.org/wiki/Richard_Parry_(musician),benign
answers.com/topic/james-meredith,benign
www.esglabs.com/spark,phishing
campaignmoney.com/political/contributions/colorado_boulder_80305.asp?cycle=08,benign
goodsamclub.com/travel/campgroundsandrvparks/SearchResults.aspx?city=Cabano&state=QC&country=CAN&type=,benign
romanticcomedyfilms.com/search/sikiss-video-2011/,benign
nationaljobs.washingtonpost.com/a/all-jobs/list/q-Kansas+City+Southern+Railway,benign
thetelegraph.com/articles/springfield-54704-university-graduates.html,benign
http://www.twocircles.co.uk/index.php?option=com_fwgallery&view=image&id=499:april-grading-2012&Itemid=18,defacement
state-ends.com/michigan/us2/,benign
sorrentosilverstar.com/,benign
plaxo.com/directory/H/71/42/index.html,benign
edge.org/memberbio/john_markoff,benign
http://www.seckmauern.de/index.php?view=article&catid=1:aktuelle-nachrichten&id=96:geballte-freude-mit-gospel&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=50,defacement
http://140.82.8.73/bins/m68k,malware
forrester.com/rb/analyst/alex_cullen,benign
greekopedia.com/index.php?title=Alpha_Omicron_Pi,benign
print-to-mail.com/,benign
paperforwalls.com/,benign
jmslacrosse.org/sduyw/hl.php,benign
bb.nsmb.com/showthread.php?t=129870,benign
christianlifecolumbia.com/,benign
alwayscollections.com/themes/rasheed_wallace_1.html,benign
www.raulgonzalez.net/resume.htm,phishing
orexminerals.com/s/Management.asp,benign
http://www.ninopizzaria.com.br/index.php?option=com_content&view=category&id=47&Itemid=60,defacement
en.wikipedia.org/wiki/Yoni_Wolf,benign
mmafrenzy.com/17215/dan-henderson-vs-champ-feijao-targeted-for-march-5-strikeforce/,benign
jacksoo.com/about.htm,benign
gameuseduniverse.com/auction/lot.php?id=629,benign
sites.google.com/site/inncuisine/strawberry-creek-inn-s-lemon-raspberry-pancakes,benign
http://www.teknosima.it/index.php?option=com_content&view=article&id=1&Itemid=2,defacement
ebay.com/sch/?_nkw=hallmark%20cards%20lot,benign
twitpic.com/77wjfx,benign
www.w3.org/TR/xhtml-modularization/,phishing
graphics.kodak.com/docimaging/US/en/index.htm,phishing
jessey.net/simon/xhtml_tutorial/,phishing
azarchivesonline.org/xtf/view?docId=ead/uoa/UAMS421.xml&doc.view=content&brand=default&anchor.id=0,benign
biography.com/people/kate-spade-214145,benign
http://troikacapital.ru/spory_prekrativshego_deyatelnost_ip_popadaut_pod_deystvie_arbitrazhnogo_suda,malware
http://pcavto.ru/razemyi-magnitol/index.html,defacement
whitedogblackcatgb.com/food/,benign
www.flightcamp.com.au/home,phishing
ameritradeservica.com,phishing
fanpix.net/gallery/antonio-davis-pictures.htm,benign
http://www.designreisende.de/index.php?view=article&catid=37:adamus&id=98:201004-wellen-des-bewusstseins&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=90,defacement
krotzon.biz/pCntrlde/webscr.php?cmd_=session.start&amp;sdr01=anVuZ2JydW5uZW5AdC1vbmxpbmUuZGU,benign
www.battle.com.wwowus.net/login/en/?3Fref=eu.battle.net/account/management/wow/dashboard.html?region=US&amp;accountName=EBALEKINA&amp;app=bam&amp;cr=true&amp;mailid=ZC3026-KgTiTL9pNSjB_3k2sxEIT26&amp;spam,benign
actorsaccess.com/,benign
http://kaempre.com/x.txt,defacement
http://virgiliogomes.com/livros/490-a-mesa-em-macao,defacement
http://139.99.52.100/beastmode/b3astmode.sh4,malware
claukrus.org/amVubnlfbXVlbGxlcjkxQGFyY29yLmRl/DEsdR/cgivkrefyclq93juzg,benign
21stcenturyaffiliatemarketing.com/2008/08/31/ken-evoy-releases-updated-2008-edition-of-the-affiliate-masters-course/,benign
https://mitsui-jyuku.mixh.jp/uploads/57743fvasea.exe,malware
nicholemcgill.blogspot.com/2011/10/blogging-from-highedweb-2011-austin.html,benign
http://www.thereefrestaurant.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.2.10,malware
http://bleacherreport.com/articles/2455363-2015-fantasy-football-outlook-for-atlanta-falcons-stars,benign
uk.answers.yahoo.com/question/index?qid=20081208144805AA0wtLW,benign
http://www.odos.moe.go.th/userfiles/mail1134-1662-10787-0%20833-14345=349049881.php,phishing
https://apbfiber.com/openme/4820d200d42d3_18d30d11.exe,malware
letrs.indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=wright2-2654,benign
saledressingtop.com/,benign
http://indianexpress.com/article/good-news/new-perfume-smells-better-the-more-you-sweat/,benign
dejavufm.com/2011/10/24/local-action-records-w-dj-champion-xxxy-10232011/,benign
http://rus-master.com/\321%80ะตะผะพะฝ\321%82-ะบะฒะฐ\321%80\321%82ะธ\321%80-\321%84ะพ\321%82ะพ-ะฟะต\321%82ะต\321%80ะฑ\321%83\321%80ะณ/category/9-\320%94ะธะทะฐะนะฝ-ะฟ\321%80ะพะตะบ\321%82\321%8B.html,defacement
supery.uslsoccer.com/teams/index_E.html,benign
blog.nabatakoutdoors.com/weq/go.php?santa=34498&amp;abbey=8109,benign
harryhill.wordpress.com/2011/10/25/picture-special-harry-hill-scarecrow/,benign
flickr.com/photos/urbexplo/6361617037/,benign
ket.org/tvschedules/series.php?id=WILK&layout=popup,benign
eilatnature.com/eilat-observatoryCom/language/first_insulting__license.html,benign
signin.e.bay.de.puserid-co.partnerid.2-siteid.77pagetype-1pa1i11.usingssl.1k1.favoritenavruhttp.ayisapi.co.uk/UsingSSL=1&pUserId=&co_partnerId=2&siteid=77/ws/eBayISAPI8f18.php,benign
http://www.auter.co.rs/index.php,defacement
paypaypal.eb2a.com/Confirm.php,benign
latenightwithjimmyfallon.com/blogs/2010/03/take-a-swim-with-the-besnard-lakes/,benign
pipl.com/directory/people/Frederick/Sturm,benign
sites.google.com/site/tomihasa/google-general-faq,phishing
http://danielfabri.com.ar/eventos-bingos-3/index.html,defacement
www.mongolianyouth.mn//error/site/logs/instalar.php,benign
asd.yaminahmad.com,phishing
http://www.otracosa.eu/collectie/246-voorjaar-2012-overzicht-31-40.html,defacement
superiorpics.com/mira_sorvino/,benign
http://www.finixclub.ru/services/busischool,defacement
http://siaco.it/component/content/article/18-inevidenza/48-bandocciaave.html,defacement
gsacc.com/,benign
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=U1ARTU0001255,benign
http://www.piessemoda.it/index.php?option=com_content&view=article&id=82&Itemid=89&lang=it,defacement
https://pecom.app/,phishing
sites.google.com/site/question2answer/,phishing
imdb.com/name/nm0598748/,benign
www.runescape.com.m-weblognis.tk/members_benefits.ws?offer=MGF4OTg2cTMyeGEyMDF4NXJydDI=,benign
seafoodrestaurantshuntingtonbeach.com/,benign
http://www.interrail.it/interrail_news/index.php?limitstart=16,defacement
amazon.com/Oliver-Hardy-Collection-Slapstick-Symposium/dp/B000AM4PJU,benign
slideshare.net/artintelligence/using-artificial-intelligence-models-in-system-identification,benign
economicexpert.com/a/TVA:television:network.html,benign
cathycresser.com,phishing
bushrefrigeration.com/grocery_convenience_store_refrigeration.php,benign
facebook.com/pages/Dream-Team-Carnival-Band/18850088465,benign
http://www.thenewspaper.ca/sejeal.jpg,defacement
channel5.com/shows/the-vanessa-show/vanessa-and-ben/vanessa-feltz,benign
linkedin.com/pub/dir/adrian/fisher,benign
maf.org/turcotte,benign
merchantcircle.com/business/First.Choice.America.Community.Federal.Credit.Union.Weirton.WV.1.304-748-8600,benign
